key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
331,"e0037","저지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,"e0038","중부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,9,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,"e0039","중부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,13,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,"e0040","서부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,18,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,"e0041","중부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,8,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
336,"e0042","중부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,18,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,"e0043","서부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,18,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,"e0046","울다하 날 회랑",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,21,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,"e0047","동부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340,"e0048","검은장막 숲 동부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,"e0049","서부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,"e0050","저지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,"e0051","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,42,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,"e0052","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,"e0053","중부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,14,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
346,"e0054","로타노 해",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,19,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,"e0055","저지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,"e0056","로타노 해",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,"e0057","검은장막 숲 동부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,14,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
350,"e0058","검은장막 숲 동부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,26,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
351,"e0059","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,48,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,"e0060","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,"e0061","남부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,31,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
354,"e0062","저지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
355,"e0063","검은장막 숲 동부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
356,"e0064","검은장막 숲 남부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,29,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357,"e0065","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
358,"e0066","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
359,"e0067","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
360,"e0068","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,"e0069","남부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
362,"e0070","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,"e0071","중부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
364,"e0072","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,"e0073","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
366,"e0074","검은장막 숲 남부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,"e0075","남부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
368,"e0076","검은장막 숲 중부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,"e0077","검은장막 숲 중부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,"e0078","검은장막 숲 북부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,"e0079","커르다스 중앙고지",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,"e0080","남부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,"e0081","검은장막 숲 북부삼림",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,39,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,"e0082","외지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,"e0083","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,"e0084","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,"e0085","고지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,"e0086","방랑자의 궁전",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,"e0087","서부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,46,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
380,"e0090","모르도나",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,"e0091","림사 로민사 하층 갑판",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,14,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
382,"e0092","서부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,19,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,"e0093","서부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,19,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
384,"e0094","로타노 해",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,24,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385,"e0095","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,29,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
386,"e0096","림사 로민사 상층 갑판",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,"e0097","북부 다날란",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
388,"e0098","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,34,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,"e0099","고지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,39,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
390,"e0100","서부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,44,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,"e0101","동부 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
392,"e0102","저지 라노시아",5,,False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,50,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
393,"e0103","서부 라노시아",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,"e0104","고지 라노시아",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395,"e0105","아발라시아 구름바다",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
396,"e0106","결투재판장",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,52,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,"e0107","아크 아파 원형극장",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,53,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,"e0108","이슈가르드 하층",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,59,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
399,"e0109","아지스 라",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400,"e0110","할라탈리 수련장",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,53,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,"e0111","아발라시아 구름바다",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,59,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,"e0112","고지 드라바니아",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
403,"e0113","동부 다날란",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
404,"e0114","고지 라노시아",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
405,"e0115","커르다스 서부고지",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,60,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,"e0116","커르다스 중앙고지",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
407,"e0117","커르다스 중앙고지",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,54,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
408,"e0118","커르다스 서부고지",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,56,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409,"e0119","동부 라노시아",5,,False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,0,49,0,0,False,True,True,False,False,0,False,False,False,False,False,False,True,"",0,0,"",0,"",0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
